chr,start,end,strand,pvalue,qvalue,meth.diff
Chr3,21700533,21700633,*,0.008829066253408,0.911788734741697,0.104808791328556
Chr2,2320695,2320795,*,0.00882952013836802,0.911788734741697,-0.23504879779691
Chr4,16167917,16168017,*,0.00882963789231595,0.911788734741697,-0.231098907649428
Chr5,16091794,16091894,*,0.00885079128594893,0.911788734741697,-0.254719101102361
Chr3,6564272,6564372,*,0.00885995625554761,0.911788734741697,0.0489359300639859
Chr3,18968684,18968784,*,0.00886012245177261,0.911788734741697,-0.117452988782131
Chr4,24639488,24639588,*,0.00886365098568848,0.911788734741697,-0.299974690328202
Chr5,16156126,16156226,*,0.00886682542430119,0.911788734741697,-0.2959199378875
Chr5,9912486,9912586,*,0.0088674074264927,0.911788734741697,-0.0996599295793371
Chr2,1227996,1228096,*,0.00887010154730922,0.911788734741697,-0.364371785945426
Chr2,4339797,4339897,*,0.00889037466000249,0.911788734741697,-0.0636465633130714
Chr2,14592870,14592970,*,0.00889178058529664,0.911788734741697,0.0818465349136183
Chr1,17080304,17080404,*,0.00889255839002586,0.911788734741697,-0.0621310356486218
Chr3,16432401,16432501,*,0.00890699043428495,0.911788734741697,0.17162465824832
Chr1,21526089,21526189,*,0.00890824312575451,0.911788734741697,0.281483655391984
Chr2,27953615,27953715,*,0.00891181192416496,0.911788734741697,-0.149597801905891
Chr5,25635878,25635978,*,0.00891745864821755,0.911788734741697,0.0852035822404208
Chr5,25059115,25059215,*,0.00892266911114267,0.911788734741697,0.231537592947197
Chr3,15054117,15054217,*,0.00892366772824779,0.911788734741697,-0.343547106833177
Chr4,6002429,6002529,*,0.0089395887405033,0.911788734741697,-0.220499328210263
Chr2,10062381,10062481,*,0.00894228114369126,0.911788734741697,0.116137393241223
Chr2,6332815,6332915,*,0.00894580305599398,0.911788734741697,0.0802074098514855
Chr2,15122610,15122710,*,0.00895724402836139,0.911788734741697,0.0893688634069162
Chr1,6921018,6921118,*,0.00896153734938742,0.911788734741697,-0.106018426329093
Chr1,13822417,13822517,*,0.00896501535377966,0.911788734741697,-0.14694612989559
Chr1,28775128,28775228,*,0.00896567682881961,0.911788734741697,-0.12754449415993
Chr1,24862568,24862668,*,0.00896880144160078,0.911788734741697,0.13565840261295
Chr5,23829632,23829732,*,0.00896931750542334,0.911788734741697,0.0828610766839005
Chr5,654955,655055,*,0.00897721215176493,0.911788734741697,-0.276275517116196
Chr4,22510828,22510928,*,0.00897924510655358,0.911788734741697,-0.0781171510514773
Chr3,8364256,8364356,*,0.00898274258167645,0.911788734741697,-0.410086000404732
Chr5,28643755,28643855,*,0.00899572545731193,0.911788734741697,0.278661378590145
Chr4,21968261,21968361,*,0.00899716932585629,0.911788734741697,-0.410980808655999
Chr3,1181937,1182037,*,0.00899717112751143,0.911788734741697,0.0606033121619458
Chr3,10106998,10107098,*,0.00899720252645348,0.911788734741697,0.0504865678468341
Chr2,19132084,19132184,*,0.00900534188735352,0.911788734741697,0.0494775403112082
Chr1,9140054,9140154,*,0.00900587371844051,0.911788734741697,0.0824677958376459
Chr3,10103856,10103956,*,0.00900751802026666,0.911788734741697,0.0719643042911011
Chr2,24756005,24756105,*,0.00901342829394547,0.911788734741697,-0.143081675174239
Chr5,28401042,28401142,*,0.00901728861861944,0.911788734741697,0.275730570476472
Chr2,18879747,18879847,*,0.00901785119502153,0.911788734741697,0.275066906623397
Chr4,1951046,1951146,*,0.00902332147668279,0.911788734741697,-0.0486288972232782
Chr2,8897850,8897950,*,0.00902388563651318,0.911788734741697,-0.124303486222342
Chr1,3976600,3976700,*,0.00903027746456182,0.911788734741697,-0.104598985659106
Chr4,7582533,7582633,*,0.00903172130151855,0.911788734741697,-0.369634915773149
Chr1,12478541,12478641,*,0.00903412789187091,0.911788734741697,0.236632329606086
Chr4,14669494,14669594,*,0.00904314042777008,0.911788734741697,0.1463400413826
Chr5,3600710,3600810,*,0.00904356586629761,0.911788734741697,-0.11744307366829
Chr2,27805376,27805476,*,0.00904452089546192,0.911788734741697,-0.253563744232092
Chr1,5869161,5869261,*,0.00904734059551865,0.911788734741697,0.258106627229782
Chr2,15459021,15459121,*,0.00904846364672034,0.911788734741697,-0.15450121736869
Chr2,20417150,20417250,*,0.00905213720526852,0.911788734741697,-0.164320656681042
Chr1,12691847,12691947,*,0.00905240130601905,0.911788734741697,-0.225149627673121
Chr2,5454985,5455085,*,0.0090556178498486,0.911788734741697,-0.182315257284304
Chr4,24416067,24416167,*,0.00906399603537375,0.911788734741697,0.28085562245829
Chr2,28806742,28806842,*,0.00906786841894554,0.911788734741697,0.179936663362713
Chr2,9569464,9569564,*,0.00907116179164207,0.911788734741697,-0.0663706266859513
Chr2,14068249,14068349,*,0.0090720606280472,0.911788734741697,0.261501114197774
Chr1,11885878,11885978,*,0.00907537266584522,0.911788734741697,0.0479020235180732
Chr1,25483328,25483428,*,0.00908750341896854,0.911788734741697,0.167098260167097
Chr4,18386844,18386944,*,0.00909051628518509,0.911788734741697,-0.38380685655424
Chr4,24323385,24323485,*,0.00909163449855269,0.911788734741697,-0.0647523826942055
Chr2,21205940,21206040,*,0.00909573012448105,0.911788734741697,-0.203322326514363
Chr2,4762287,4762387,*,0.00910286162031248,0.911788734741697,0.278743495024041
Chr5,23644853,23644953,*,0.00911108984902057,0.911788734741697,0.135034222074515
Chr5,8011024,8011124,*,0.0091198875484006,0.911788734741697,-0.0654557399223427
Chr2,22157662,22157762,*,0.00912116249477485,0.911788734741697,-0.303976094761783
Chr3,14440986,14441086,*,0.0091252812318854,0.911788734741697,0.0992573845251992
Chr3,8437734,8437834,*,0.0091261926854474,0.911788734741697,0.0741501933255702
Chr2,29620016,29620116,*,0.00913431354856852,0.911788734741697,-0.112494357240774
Chr4,19486790,19486890,*,0.00913747797211416,0.911788734741697,0.0975895552784815
Chr3,26862302,26862402,*,0.00914041873060752,0.911788734741697,0.135285634007229
Chr1,2637591,2637691,*,0.00914379982355554,0.911788734741697,-0.200657498924959
Chr2,19188007,19188107,*,0.00914500824609638,0.911788734741697,-0.0607609124285305
Chr5,25750415,25750515,*,0.00915025453853508,0.911788734741697,0.0610922734066253
Chr2,16427017,16427117,*,0.00915268910851321,0.911788734741697,-0.0745618231690567
Chr3,7728649,7728749,*,0.00915522556415379,0.911788734741697,-0.564922514671102
Chr4,28489619,28489719,*,0.00915576774704728,0.911788734741697,0.151370518190347
Chr2,19439284,19439384,*,0.00915776520980226,0.911788734741697,0.263625054156583
Chr3,6882408,6882508,*,0.0091607448628685,0.911788734741697,0.0743175915800493
Chr2,12717587,12717687,*,0.00916206068924026,0.911788734741697,-0.0499224016152063
Chr3,18450603,18450703,*,0.00916646827742589,0.911788734741697,-0.139145890999016
Chr5,23600263,23600363,*,0.00917039913672358,0.911788734741697,-0.251818532191365
Chr3,11488273,11488373,*,0.00917137282710362,0.911788734741697,-0.17479112886623
Chr4,9420124,9420224,*,0.00918415240359159,0.911788734741697,0.283311847060143
Chr1,10337869,10337969,*,0.00918420498748661,0.911788734741697,-0.157078505290599
Chr1,11825082,11825182,*,0.00918815521697274,0.911788734741697,-0.102899880708413
Chr5,29797064,29797164,*,0.00919115734889022,0.911788734741697,0.193698089562112
Chr2,23421682,23421782,*,0.00919181626718925,0.911788734741697,0.205185345007052
Chr2,6022926,6023026,*,0.00919305787025313,0.911788734741697,-0.358934798269385
Chr1,12086405,12086505,*,0.00919687845349024,0.911788734741697,0.180335664220839
Chr1,1138644,1138744,*,0.00919900511747756,0.911788734741697,-0.361979554482794
Chr2,4098342,4098442,*,0.00920205354146531,0.911788734741697,0.188803933046143
Chr1,11249400,11249500,*,0.00921403348663532,0.911788734741697,0.227199813680233
Chr2,16862400,16862500,*,0.00922399522461004,0.911788734741697,0.140569471040348
Chr3,29042189,29042289,*,0.00922503179692976,0.911788734741697,0.103273131266611
Chr1,25683922,25684022,*,0.00922661823737466,0.911788734741697,0.111165808014039
Chr1,12156083,12156183,*,0.0092308011153112,0.911788734741697,0.340762874814399
Chr4,666232,666332,*,0.00923518735435509,0.911788734741697,0.0554390763044695
Chr3,17581746,17581846,*,0.00923741623426774,0.911788734741697,-0.347035695889052
Chr2,7567534,7567634,*,0.00924313530524658,0.911788734741697,-0.156145290396802
Chr5,19320125,19320225,*,0.00924596992945387,0.911788734741697,0.400284578073972
Chr3,3419149,3419249,*,0.00924769270024248,0.911788734741697,0.0652636157010766
Chr2,9319926,9320026,*,0.00924794025085839,0.911788734741697,-0.105259750911183
Chr5,20311526,20311626,*,0.00925671007888403,0.911788734741697,0.0993791401915973
Chr3,23212633,23212733,*,0.00925879700094807,0.911788734741697,0.0911840537157853
Chr4,20549352,20549452,*,0.0092612442538392,0.911788734741697,0.126934602178133
Chr3,1282027,1282127,*,0.00926136563290619,0.911788734741697,0.262947092627016
Chr5,2987981,2988081,*,0.0092644526713685,0.911788734741697,0.0492340214543035
Chr1,18202972,18203072,*,0.00926697445940687,0.911788734741697,0.069067412072405
Chr4,16295594,16295694,*,0.00927106965903559,0.911788734741697,0.123513295515223
Chr4,26959514,26959614,*,0.00927444639047592,0.911788734741697,-0.31132611384039
Chr2,25708861,25708961,*,0.00927606399480605,0.911788734741697,-0.105897281032769
Chr2,17088336,17088436,*,0.00927608168016937,0.911788734741697,-0.0872768429479577
Chr3,13821560,13821660,*,0.00927694227660941,0.911788734741697,0.117010337419101
Chr3,4793741,4793841,*,0.00927854742763344,0.911788734741697,-0.149385872511402
Chr3,20708858,20708958,*,0.00928340804581269,0.911788734741697,0.0458238819027924
Chr4,26640871,26640971,*,0.00928377440098378,0.911788734741697,0.0518245495266352
Chr2,14089502,14089602,*,0.00928513744404293,0.911788734741697,0.169495536157054
Chr2,4156138,4156238,*,0.00928547737086322,0.911788734741697,0.162024352415241
Chr5,17690304,17690404,*,0.00928808810703769,0.911788734741697,0.097025335418086
Chr2,17080961,17081061,*,0.00929257073010005,0.911788734741697,0.184457371366663
Chr5,20746358,20746458,*,0.00929327116186645,0.911788734741697,0.0653981498559998
Chr1,20462426,20462526,*,0.00929933460079014,0.911788734741697,-0.148400341503944
Chr1,4207420,4207520,*,0.00930151362867045,0.911788734741697,0.167070455314287
Chr4,28651931,28652031,*,0.0093040408620114,0.911788734741697,0.0676590247327224
Chr5,17904169,17904269,*,0.00930948983762548,0.911788734741697,-0.136465271872397
Chr5,14625024,14625124,*,0.00931015572845704,0.911788734741697,0.0498132938720622
Chr2,18493234,18493334,*,0.00931497921573713,0.911788734741697,0.110251623308415
Chr2,19417008,19417108,*,0.00931800661743287,0.911788734741697,0.0686657989715832
Chr5,16010319,16010419,*,0.00932086299760132,0.911788734741697,-0.408489017156799
Chr2,28171704,28171804,*,0.00932640936881163,0.911788734741697,-0.0477337026610269
Chr4,8061533,8061633,*,0.00932854676532219,0.911788734741697,-0.410541849628624
Chr4,10296829,10296929,*,0.00932958560861532,0.911788734741697,0.097588374875167
Chr2,15792195,15792295,*,0.00933173429559651,0.911788734741697,-0.186382152189309
Chr5,363513,363613,*,0.009337950294202,0.911788734741697,-0.240141278996944
Chr3,13075010,13075110,*,0.00933802712902405,0.911788734741697,-0.0543138350142996
Chr3,21929372,21929472,*,0.00933942556827993,0.911788734741697,-0.432974341496321
Chr2,26503279,26503379,*,0.00934272801475003,0.911788734741697,0.0732754199249865
Chr5,17184340,17184440,*,0.00934994400153624,0.911788734741697,0.0996135296823291
Chr3,21926374,21926474,*,0.00935538762555082,0.911788734741697,0.170329467657812
Chr4,3113913,3114013,*,0.00935666712937901,0.911788734741697,-0.101451280482749
Chr2,12638186,12638286,*,0.00936109409971185,0.911788734741697,-0.0533863588814669
Chr4,26837449,26837549,*,0.00936393776337036,0.911788734741697,-0.275248129208133
Chr1,27274912,27275012,*,0.00936640807109142,0.911788734741697,-0.0610122776841891
Chr2,26506411,26506511,*,0.00936872767235536,0.911788734741697,-0.0731421412547292
Chr4,12530919,12531019,*,0.00936974987018471,0.911788734741697,0.24443895662431
Chr2,3058019,3058119,*,0.00937108486143722,0.911788734741697,-0.0550019237424283
Chr2,13029693,13029793,*,0.00937717317380019,0.911788734741697,0.0845864654300826
Chr5,29402549,29402649,*,0.00938183999980031,0.911788734741697,0.140712009602963
Chr5,364572,364672,*,0.00938912709509716,0.911788734741697,-0.142366276273928
Chr2,20852241,20852341,*,0.00939037688370646,0.911788734741697,-0.342939340137515
Chr1,15055204,15055304,*,0.00939126897364308,0.911788734741697,-0.247975658083118
Chr3,24646210,24646310,*,0.00939241050026251,0.911788734741697,0.0598065670092518
Chr5,14747563,14747663,*,0.00939489619815884,0.911788734741697,0.0437181405448207
Chr1,22673382,22673482,*,0.00939539796116363,0.911788734741697,-0.109580806585377
Chr3,18150233,18150333,*,0.00939927223555506,0.911788734741697,-0.143023558301366
Chr3,17298328,17298428,*,0.00939965284793111,0.911788734741697,0.239081279013662
Chr4,8256947,8257047,*,0.00940031733432384,0.911788734741697,-0.220235622315192
Chr1,22435788,22435888,*,0.00940181713339027,0.911788734741697,-0.299701444507047
Chr1,6198184,6198284,*,0.00940697550539618,0.911788734741697,-0.193770836969369
Chr4,20966466,20966566,*,0.00940761069230003,0.911788734741697,-0.113938190162649
Chr2,10609281,10609381,*,0.00940941884750431,0.911788734741697,-0.388285652414346
Chr3,18980345,18980445,*,0.00942466148571797,0.911788734741697,-0.052400815778794
Chr2,6394616,6394716,*,0.00942701930186507,0.911788734741697,-0.211446046227105
Chr5,824509,824609,*,0.0094274816651554,0.911788734741697,0.168859632177191
Chr4,27485948,27486048,*,0.00942978636776809,0.911788734741697,-0.220427148258631
Chr4,12570548,12570648,*,0.00943552432008538,0.911788734741697,0.22974853990055
Chr1,25902987,25903087,*,0.00944929211091866,0.911788734741697,0.186530879755053
Chr1,13561707,13561807,*,0.00945617550318748,0.911788734741697,-0.155026979666256
Chr1,15630188,15630288,*,0.00947405689724969,0.911788734741697,0.240239405219537
Chr1,17942396,17942496,*,0.00947548405635762,0.911788734741697,0.160173593521074
Chr2,4611240,4611340,*,0.00948059177502992,0.911788734741697,0.0870868700712312
Chr4,4993531,4993631,*,0.00948081189786238,0.911788734741697,0.147894391848794
Chr5,23605622,23605722,*,0.00949938448581008,0.911788734741697,0.15790261197574
Chr1,18607531,18607631,*,0.00949976635134938,0.911788734741697,-0.224062904989485
Chr3,18121992,18122092,*,0.00950170706092674,0.911788734741697,0.378633025990958
Chr5,22354589,22354689,*,0.00950267615746798,0.911788734741697,0.0863407592712635
Chr1,20981822,20981922,*,0.00950830860122825,0.911788734741697,-0.112481551470489
Chr2,26959335,26959435,*,0.00951312641322317,0.911788734741697,-0.31345740118614
Chr1,22645203,22645303,*,0.0095169853229915,0.911788734741697,0.182215757049053
Chr4,16805916,16806016,*,0.00952034065321681,0.911788734741697,0.0612208009174319
Chr4,13790368,13790468,*,0.0095211878378645,0.911788734741697,0.0691251220524619
Chr4,25916681,25916781,*,0.00952481607221413,0.911788734741697,-0.0670274000681232
Chr5,18007857,18007957,*,0.00952993201332804,0.911788734741697,0.100720081058766
Chr1,9297655,9297755,*,0.00953174754282499,0.911788734741697,0.0871041290622364
Chr1,25269104,25269204,*,0.00953609352252109,0.911788734741697,-0.347235744369695
Chr3,10811566,10811666,*,0.00954741256753354,0.911788734741697,-0.257253530975732
Chr5,5289398,5289498,*,0.00955210471172043,0.911788734741697,-0.4073533835783
Chr3,21723212,21723312,*,0.00955212172362682,0.911788734741697,-0.221323447615563
Chr4,18955069,18955169,*,0.00955646835178205,0.911788734741697,0.0768424104274277
Chr2,20243755,20243855,*,0.00955802058098604,0.911788734741697,-0.357415838651882
Chr5,4264331,4264431,*,0.00956946362891778,0.911788734741697,0.247787062735639
Chr1,4126911,4127011,*,0.00957109824218512,0.911788734741697,-0.3594393771707
Chr3,16847697,16847797,*,0.00959213904635704,0.911788734741697,-0.186702374856783
Chr1,8750450,8750550,*,0.00959843388881334,0.911788734741697,0.190177479554571
Chr5,24726813,24726913,*,0.00959961331561933,0.911788734741697,-0.198039130742464
Chr5,22226888,22226988,*,0.00960794805837822,0.911788734741697,0.0983724144570977
Chr2,11293280,11293380,*,0.0096118813422636,0.911788734741697,0.544876408773519
Chr5,13505922,13506022,*,0.0096172843465365,0.911788734741697,-0.269748989589795
Chr3,978600,978700,*,0.00961987660168575,0.911788734741697,-0.168711548244918
Chr1,26743422,26743522,*,0.00962905328112222,0.911788734741697,0.0781371552296378
Chr5,17131749,17131849,*,0.00962964030099341,0.911788734741697,0.237571558647489
Chr2,27727787,27727887,*,0.00963185459247926,0.911788734741697,-0.281571148992882
Chr4,15173985,15174085,*,0.00963490574972108,0.911788734741697,-0.335437827786133
Chr3,22900933,22901033,*,0.00963811401566767,0.911788734741697,-0.192426329251918
Chr1,19383383,19383483,*,0.00964154034051989,0.911788734741697,-0.458881450949786
Chr1,9657107,9657207,*,0.00965212984994044,0.911788734741697,0.0458978290399607
Chr4,18168505,18168605,*,0.00965732293599748,0.911788734741697,-0.148224892023997
Chr4,9702644,9702744,*,0.00966660147276082,0.911788734741697,-0.0677958726800752
Chr2,595453,595553,*,0.00966826906478955,0.911788734741697,0.0553355848286795
Chr2,4402465,4402565,*,0.0096711472174202,0.911788734741697,-0.131590978441126
Chr2,385812,385912,*,0.00967381218139953,0.911788734741697,-0.114077321813925
Chr4,3693035,3693135,*,0.00968323651272304,0.911788734741697,-0.244199392471853
Chr2,24891292,24891392,*,0.00968753337204769,0.911788734741697,0.0683036966798438
Chr3,12303033,12303133,*,0.00968787596991288,0.911788734741697,-0.0465967373931308
Chr2,10330842,10330942,*,0.00969287393150025,0.911788734741697,0.122470682970046
Chr2,19145954,19146054,*,0.00969395654547463,0.911788734741697,-0.0614004006157735
Chr3,23760443,23760543,*,0.00969550605221528,0.911788734741697,0.0717367473411699
Chr2,28693797,28693897,*,0.00969952860148941,0.911788734741697,0.290380583221038
Chr2,1632804,1632904,*,0.00970214542079634,0.911788734741697,0.119056871275183
Chr1,206649,206749,*,0.00970228241558677,0.911788734741697,-0.0908158091707351
Chr1,14855544,14855644,*,0.00970511872625466,0.911788734741697,0.082840656960605
Chr3,5408076,5408176,*,0.00972876360056222,0.911788734741697,0.0916450019698593
Chr3,7105092,7105192,*,0.00973034346797257,0.911788734741697,-0.235137330518649
Chr5,28564124,28564224,*,0.00973782051646069,0.911788734741697,-0.242513948337343
Chr3,2986818,2986918,*,0.00973968490000681,0.911788734741697,-0.370508285029658
Chr3,16750616,16750716,*,0.00974216635573352,0.911788734741697,0.113210106723205
Chr3,14835539,14835639,*,0.00974493332362071,0.911788734741697,0.205382987133067
Chr5,7577933,7578033,*,0.00974738343604956,0.911788734741697,-0.372038104762816
Chr2,3740415,3740515,*,0.00974772044796593,0.911788734741697,0.125790794371349
Chr5,28777531,28777631,*,0.00974888745635168,0.911788734741697,0.12010580428069
Chr3,4513770,4513870,*,0.00974897389901028,0.911788734741697,-0.364053035192746
Chr5,12111370,12111470,*,0.00974962056021241,0.911788734741697,-0.174014556146399
Chr2,27309150,27309250,*,0.00975773632402275,0.911788734741697,0.110292039264677
Chr1,6064595,6064695,*,0.00975998121227208,0.911788734741697,-0.088640776776214
Chr4,16138374,16138474,*,0.0097647926150659,0.911788734741697,-0.0824361793806226
Chr3,15308652,15308752,*,0.00976637048933326,0.911788734741697,0.0689994224134029
Chr3,13647278,13647378,*,0.00976880221612092,0.911788734741697,0.140146076896942
Chr5,16126202,16126302,*,0.00977386076790848,0.911788734741697,0.128850402061909
Chr1,7218517,7218617,*,0.00977409507081071,0.911788734741697,0.0657923257734576
Chr4,14327289,14327389,*,0.00978135441414167,0.911788734741697,-0.204477143024916
Chr4,28209228,28209328,*,0.00978596829203415,0.911788734741697,-0.128421304286729
Chr2,8153114,8153214,*,0.00978705349709937,0.911788734741697,0.169005823094278
Chr2,17978300,17978400,*,0.009810788178755,0.911788734741697,0.0599145723399398
Chr4,20060904,20061004,*,0.00981338256591455,0.911788734741697,-0.236707175661167
Chr3,26803897,26803997,*,0.00981673963882678,0.911788734741697,-0.149785977094453
Chr5,11073638,11073738,*,0.00982702231772929,0.911788734741697,0.0867513689874358
Chr1,10018262,10018362,*,0.00984236936365276,0.911788734741697,0.223784820122136
Chr5,2116013,2116113,*,0.00984566018593492,0.911788734741697,-0.294289807149651
Chr5,22163845,22163945,*,0.00984767097924293,0.911788734741697,0.197654555864466
Chr1,18540480,18540580,*,0.00984906349040515,0.911788734741697,-0.357974556942562
Chr2,28896424,28896524,*,0.00985490455626784,0.911788734741697,0.207812071199405
Chr1,28307310,28307410,*,0.00985570827206102,0.911788734741697,0.425913004612925
Chr1,20516306,20516406,*,0.00986408301602938,0.911788734741697,0.102262544435058
Chr1,3392411,3392511,*,0.00986501236010067,0.911788734741697,-0.0752588880674643
Chr1,5015995,5016095,*,0.00987268093058406,0.911788734741697,-0.171720392735146
Chr1,10094276,10094376,*,0.009880423414998,0.911788734741697,0.168928610546959
Chr4,16145571,16145671,*,0.00988105276184582,0.911788734741697,0.23914584343334
Chr4,23936048,23936148,*,0.00988915102914142,0.911788734741697,0.0742226537267901
Chr4,9593289,9593389,*,0.00989750913757022,0.911788734741697,-0.0620472106821155
Chr1,16798374,16798474,*,0.00990688136662389,0.911788734741697,-0.365930764457568
Chr4,3054035,3054135,*,0.00991025185693301,0.911788734741697,0.100686253590094
Chr4,18233812,18233912,*,0.00991080899810747,0.911788734741697,0.0609034947224073
Chr4,5524303,5524403,*,0.00991498422885712,0.911788734741697,-0.109362022666798
Chr4,20090659,20090759,*,0.00991593237169037,0.911788734741697,0.251629025656804
Chr4,5784131,5784231,*,0.00991783843199644,0.911788734741697,0.234593886444055
Chr5,19802895,19802995,*,0.00993204468628067,0.911788734741697,0.145983598194621
Chr2,16090615,16090715,*,0.00993272961858316,0.911788734741697,0.0556790998799558
Chr2,9815108,9815208,*,0.00993312900892445,0.911788734741697,0.12159327911734
Chr1,16582749,16582849,*,0.00993706738681144,0.911788734741697,0.197947802976073
Chr3,7338638,7338738,*,0.00993780677713944,0.911788734741697,0.0479129930409158
Chr2,695037,695137,*,0.00993890282996144,0.911788734741697,0.0776250304472253
Chr5,17571729,17571829,*,0.00993987586770179,0.911788734741697,0.130232805368321
Chr2,5568540,5568640,*,0.00994140941062698,0.911788734741697,-0.184975284799535
Chr1,27972456,27972556,*,0.00994460885479136,0.911788734741697,-0.137062009585886
Chr5,1717147,1717247,*,0.00994757259005318,0.911788734741697,0.127006071232145
Chr2,17164158,17164258,*,0.00994792804687663,0.911788734741697,-0.125958582914277
Chr4,28781207,28781307,*,0.00994823050408954,0.911788734741697,0.127958415626874
Chr2,18863705,18863805,*,0.00996156669002111,0.911788734741697,-0.0552793289211542
Chr5,26872976,26873076,*,0.00996252071222146,0.911788734741697,0.181367706034464
Chr4,16609824,16609924,*,0.00997007300399658,0.911788734741697,0.119595299304727
Chr3,18373819,18373919,*,0.00997652747419264,0.911788734741697,0.111872270479648
